2015-09-02	1441255080.75	21:38:00	952.94
2015-09-02	1441255141.95	21:39:01	1202
2015-09-02	1441255202.76	21:40:02	2324.69
2015-09-02	1441255263.28	21:41:03	3724.43
2015-09-02	1441255324.84	21:42:04	3003.8
2015-09-02	1441255385.68	21:43:05	3481.62
2015-09-02	1441255416.95	21:43:36	1108.19
2015-09-02	1441255478.79	21:44:38	814.53
2015-09-02	1441255539.03	21:45:39	900.54
2015-09-02	1441255570.07	21:46:10	3047.91
2015-09-02	1441255662.40	21:47:42	231.82
2015-09-02	1441255722.79	21:48:42	857.07
2015-09-02	1441255785.32	21:49:45	1547.56
2015-09-02	1441255847.13	21:50:47	827.14
2015-09-02	1441255907.96	21:51:47	1583.83
2015-09-02	1441255970.14	21:52:50	982.44
2015-09-02	1441256031.70	21:53:51	2847.77
2015-09-02	1441256093.21	21:54:53	1764.75
2015-09-02	1441256154.97	21:55:54	1210.85
2015-09-02	1441256217.67	21:56:57	1643.19
2015-09-02	1441256279.26	21:57:59	1285.63
2015-09-02	1441256340.66	21:59:00	2944.29
2015-09-02	1441256400.84	22:00:00	2495.09
2015-09-02	1441256462.06	22:01:02	6186.93
2015-09-02	1441256524.69	22:02:04	1274.85
2015-09-02	1441256587.27	22:03:07	1485.6
2015-09-02	1441256648.11	22:04:08	1364.58
2015-09-02	1441256708.61	22:05:08	2454.9
2015-09-02	1441256739.30	22:05:39	1540.92
2015-09-02	1441256800.35	22:06:40	297.19
2015-09-02	1441256861.88	22:07:41	436.36
2015-09-02	1441256922.81	22:08:42	565.46
2015-09-02	1441256983.31	22:09:43	1183.46
2015-09-02	1441257045.67	22:10:45	1191.44
2015-09-02	1441257106.79	22:11:46	1402.58
2015-09-02	1441257168.69	22:12:48	1377.15
2015-09-02	1441257230.20	22:13:50	798.99
2015-09-02	1441257290.68	22:14:50	2120.51
2015-09-02	1441257351.68	22:15:51	1181.09
2015-09-02	1441257413.15	22:16:53	1553.66
2015-09-02	1441257474.73	22:17:54	1066.23
2015-09-02	1441257537.43	22:18:57	1218.99
2015-09-02	1441257598.24	22:19:58	2375.53
2015-09-02	1441257660.49	22:21:00	746.88
2015-09-02	1441257721.92	22:22:01	1431.95
2015-09-02	1441257782.42	22:23:02	1938.19
